GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1beta1,ReachabilityServiceSettings,81,6,0,0,24,3,20,2,20,2
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1beta1,ReachabilityServiceClient,75,83,0,0,22,20,16,15,16,15
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1beta1,ReachabilityServiceClient.ListConnectivityTestsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1beta1,ReachabilityServiceSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchVersionsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogSettings,46,6,0,0,13,3,13,2,13,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchCatalogsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchCatalogsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchProductsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchVersionsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchProductsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchProductsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchVersionsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient.SearchCatalogsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1,PrivateCatalogClient,58,51,0,0,18,13,13,9,13,9
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings,28,96,1,1,7,33,5,13,4,13
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,GrpcPrivateCatalogCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,GrpcPrivateCatalogStub,59,192,0,0,19,79,11,11,11,11
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-private-catalog,com.google.cloud.privatecatalog.v1beta1.stub,PrivateCatalogStubSettings.Builder,42,147,0,0,12,42,4,8,4,8
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,TetherClient,46,25,0,0,15,8,10,4,10,4
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceSettings.Builder,31,14,0,0,11,4,6,3,6,3
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceSettings,36,6,0,0,11,3,11,2,11,2
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceClient,52,52,1,1,16,15,12,7,11,7
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceClient.ListConnectionsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,TetherSettings.Builder,31,14,0,0,11,4,6,3,6,3
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceClient.ListConnectionsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,TetherSettings,36,6,0,0,11,3,11,2,11,2
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1,ConnectionServiceClient.ListConnectionsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,ConnectionServiceStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,GrpcTetherCallableFactory,21,18,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,ConnectionServiceStubSettings.Builder,28,130,0,0,10,40,4,6,4,6
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,ConnectionServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,ConnectionServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,TetherStub,5,3,0,0,1,1,1,1,1,1
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,ConnectionServiceStubSettings,28,64,1,1,7,25,5,11,4,11
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,TetherStubSettings,28,56,1,1,7,23,5,11,4,11
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,GrpcConnectionServiceStub,53,90,0,0,17,35,9,7,9,7
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,TetherStubSettings.Builder,26,87,0,0,9,25,4,6,4,6
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,GrpcTetherStub,50,68,0,0,15,26,8,6,8,6
CoverageAggregator/google-cloud-apigee-connect,com.google.cloud.apigeeconnect.v1.stub,GrpcConnectionServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsSettings,76,6,0,0,19,3,19,2,19,2
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsClient,66,296,8,8,16,82,19,38,11,38
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsClient.ListDeploymentsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsSettings.Builder,63,14,0,0,19,4,14,3,14,3
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsClient.ListDeploymentsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1,GSuiteAddOnsClient.ListDeploymentsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GSuiteAddOnsStub,50,3,0,0,10,1,10,1,10,1
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GSuiteAddOnsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GSuiteAddOnsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GSuiteAddOnsStubSettings.Builder,84,348,0,0,18,106,4,14,4,14
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GrpcGSuiteAddOnsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GSuiteAddOnsStubSettings,28,128,1,1,7,41,5,19,4,19
CoverageAggregator/google-cloud-gsuite-addons,com.google.cloud.gsuiteaddons.v1.stub,GrpcGSuiteAddOnsStub,53,435,0,0,16,179,9,23,9,23
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceSettings,66,6,0,0,17,3,17,2,17,2
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ComputeContactsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ListContactsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient,70,242,8,8,17,66,20,30,12,30
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceSettings.Builder,55,14,0,0,17,4,12,3,12,3
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ListContactsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ComputeContactsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ComputeContactsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1,EssentialContactsServiceClient.ListContactsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,GrpcEssentialContactsServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings,28,120,1,1,7,39,5,17,4,17
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStub,45,3,0,0,9,1,9,1,9,1
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,GrpcEssentialContactsServiceStub,56,357,0,0,18,144,10,19,10,19
CoverageAggregator/google-cloud-essential-contacts,com.google.cloud.essentialcontacts.v1.stub,EssentialContactsServiceStubSettings.Builder,70,278,0,0,16,84,4,12,4,12
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceClient.ListSettingsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceClient.ListSettingsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceClient.ListSettingsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceSettings,46,6,0,0,13,3,13,2,13,2
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1,ResourceSettingsServiceClient,54,93,2,2,16,23,13,13,11,13
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,GrpcResourceSettingsServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,GrpcResourceSettingsServiceStub,53,177,0,0,17,69,9,11,9,11
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,ResourceSettingsServiceStubSettings,28,80,1,1,7,29,5,13,4,13
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,ResourceSettingsServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,ResourceSettingsServiceStub,20,3,0,0,4,1,4,1,4,1
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,ResourceSettingsServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-resource-settings,com.google.cloud.resourcesettings.v1.stub,ResourceSettingsServiceStubSettings.Builder,42,172,0,0,12,52,4,8,4,8
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,GrpcCloudDeployCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,GrpcCloudDeployStub,83,930,0,0,26,370,19,42,19,42
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings,28,288,1,1,7,84,5,36,4,36
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStubSettings.Builder,207,923,0,0,38,343,4,31,4,31
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1.stub,CloudDeployStub,155,3,0,0,31,1,31,1,31,1
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListRolloutsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListTargetsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListReleasesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeploySettings,161,6,0,0,36,3,36,2,36,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListDeliveryPipelinesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListRolloutsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListReleasesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListTargetsPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient,135,589,16,16,29,159,39,73,23,73
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListDeliveryPipelinesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListRolloutsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListReleasesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListDeliveryPipelinesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeploySettings.Builder,131,14,0,0,36,4,31,3,31,3
CoverageAggregator/google-cloud-deploy,com.google.cloud.deploy.v1,CloudDeployClient.ListTargetsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-optimization,com.google.cloud.optimization.v1,FleetRoutingSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-optimization,com.google.cloud.optimization.v1,FleetRoutingSettings,46,6,0,0,13,3,13,2,13,2
CoverageAggregator/google-cloud-optimization,com.google.cloud.optimization.v1,FleetRoutingClient,59,46,0,0,18,12,12,7,12,7
CoverageAggregator/google-cloud-optimization,com.google.cloud.optimization.v1.stub,FleetRoutingStub,20,3,0,0,4,1,4,1,4,1
CoverageAggregator/google-cloud-optimization,com.google.cloud.optimization.v1.stub,FleetRoutingStubSettings.Builder,40,234,0,0,13,81,4,8,4,8
